C2_F1_UniqueSLD,C2_F3_ChatSessionCount,C2_F6_ProductivityHits,C3_F1_FoodDeliveryHits,C3_F2_LateNightDeliveryRatio,C3_F3_MeanInterOrderDays,C3_F4_DietSiteVisits,C3_F5_TrackerBurstCount,C3_F6_SmartScaleUploads,C3_F7_WeighInTimeVarMin,C5_F1_DhcpPerHour,C5_F2_WifiDwellMin,C5_F3_MedianIKS,C5_F4_IKSStd,C5_F5_Sub30sSessions,C5_F6_SessionFano,C6_F1_LongestMiddayIdleMin,C6_F2_DayActiveSessionCount,C6_F3_DayIdleRatio_09_18,C6_F4_UpstreamBpsPerActiveHour,C6_F5_PostChatCount,C6_F6_MedianInterReqSec,C6_F7_InterReqFano,C6_F8_FirstActivityMin,C6_F9_ActivationDelayVsBase28d,C7_F1_MentalHealthSiteVisitsDay,C7_F2_NegativeSelfSearchRatio,C7_F3_SelfAssessmentDwellSec,C7_F4_HelpTherapyLookupHits,C7_F5_AccountDeleteUnsubCount,C7_F6_SettingsPrivacyDwellSec,C7_F7_SocialOutgoingShareUp,C7_F8_CloudUploadBytesToday,C8_F1_MedianPageDwellSec,C8_F2_DNSBurstRatePerHour,C8_F3_NotificationMicroSessionsCount,C8_F4_RepeatedQueryRatio60m,C8_F5_QueryReformulationMax,C8_F6_BackNavShare,C8_F7_SERPTimeToFirstClickSec,C8_F8_MedianIKSsec,C9_F1_CrisisLineHits,C9_F2_SuicideMethodQueryRatio,C9_F3_TherapyBookingVisits,C9_F4_SelfHarmForumVisits,C9_F5_SelfHarmForumUpBytes,C9_F6_SelfHarmForumMeanSessLenSec,C9_F7_WillInsuranceDownloads,C9_F8_CloudBackupUpBytesToday,C9_F9_AccountDeletionRequestsCount,C9_F10_NightSuicideQueryBursts,C9_F11_NightNegativeSearchRatio,n_total_packets_today,n_night_packets_today,night_pkts_today,day_pkts_today,down_bytes_today,up_bytes_today,LateNightShare,LongestInactivityHours,ActiveNightMinutes,ActiveDayMinutes,ND_Ratio,IS,IV,F1_DistinctSocial,F2_MeanSocialDurSec,Date,Fingerprint,F3_LongStreams,F4_DownUpRatio,F5_RevisitRatio,F6_Fano,F7_HourlyCV,F8_NightDayRatioPkts,C2_F2_MedianReplyLatencySec,C2_F4_MeanUpstreamRateBps,C2_F5_PassiveActiveByteRatio,C2_F7_SocialOutgoingShareUp,C4_F1_OnsetDelayFrom2200Min,C4_F2_WakeAfter0400Min,C4_F3_OnsetVar14dMin,C4_F4_SleepDurationZAbs30d,C4_F5_NocturnalMicroSessionCount0106,C4_F6_MeanInterAwakGapMin0106,C4_F7_DaytimeIdleRatio0818,C4_F8_NightDayTrafficRatioBytes
34.0,1.0,22237.0,0.0,,,0.0,0.0,0.0,,25.335697579697992,2.35551955675453,0.206959,0.7296380519878249,0.0,,,,,135.7984375,34023.0,0.0,6.9908580781167196,240.03333333333333,,0.0,0.0,,0.0,,,1.0,907426.0,,60.04169562195969,0.0,0.9887327086122267,,,,0.206959,0.0,0.0,,0.0,,,,907426.0,,0.0,0.0,159711.0,34083.0,45020.0,114691.0,12960652.0,11732985.0,0.21340421135676316,0.0077777777777777776,360.0,780.0,0.46153846153846156,,,16.0,86386.580892,2015-04-02,6f26255a492bba201b660ff9320bc8a3,0.0,1.1046338165437013,0.9993999823524221,79.9648705709062,0.47429421980085124,0.2971724023681021,,102.56449449107107,0.0,1.0,419.998897,1080.11047265,,0.2466621024315841,0.0,,0.0,0.41541082269672697
29.0,1.0,19099.0,0.0,,,0.0,0.0,0.0,,22.085478478475856,2.7047122757403907,0.1475075,0.688027214585335,0.0,,,,,129.32055555555556,28923.0,0.0,7.047253492114133,240.06666666666666,,0.0,0.0,,0.0,,,1.0,903288.0,,60.04169562195969,0.0,0.9774074074074074,,,,0.1475075,0.0,0.0,,0.0,,,,903288.0,,0.0,0.0,135388.0,31889.0,42371.0,93017.0,13017249.0,11173296.0,0.23553786155346115,0.0075,360.0,780.0,0.46153846153846156,,,14.0,86383.873195,2015-04-03,17b50e1edc625b02d1e7bbd189514f92,0.0,1.165032144498812,0.9992474178647428,193.2376979906311,0.19309979040853725,0.3428298053044067,,101.39026737350498,0.0,1.0,419.9778149,1080.0365833333333,,0.24359308679938635,0.0,,0.0,0.3250085224380123
29.0,1.0,18263.0,0.0,,,0.0,0.0,0.0,,21.418365015345046,2.7891986965237168,0.1583475,0.6695427870265152,0.0,,,,,126.32787037037038,28433.0,0.0,7.302588291961599,240.01666666666668,,0.0,0.0,,0.0,,,1.0,915594.0,,60.04169562195969,0.0,0.9776202909362178,,,,0.1583475,0.0,0.0,,0.0,,,,915594.0,,0.0,0.0,127323.0,30422.0,40697.0,86626.0,11328108.0,10914728.0,0.2389356204299302,0.0075,360.0,780.0,0.46153846153846156,,,14.0,86382.945949,2015-04-04,8d6db802beda6fa81b7c751a3a3a48ef,0.0,1.0378735961170997,0.9992314216050037,45.416213046739394,0.052165957064717106,0.35118786507515065,,98.98894864095554,0.0,1.0,419.93580096666665,1080.0465631,,0.23925545471826068,0.0,,0.0,0.3383483176708977
108.0,1.0,20749.0,0.0,,,0.0,0.0,0.0,,25.83420263003227,2.311441348734518,0.214322,0.7234436012752377,0.0,,,,,130.17728009259258,33337.0,0.0,7.258162906647474,240.15,,0.0,0.0,,0.0,,,1.0,916096.0,,60.04169562195969,0.0,0.9811745447104563,,,,0.214322,0.0,0.0,,0.0,,,,916096.0,,0.0,0.0,156160.0,29777.0,45678.0,110482.0,10981411.0,11247317.0,0.19068263319672132,0.0077777777777777776,360.0,780.0,0.46153846153846156,,,17.0,86397.092721,2015-04-05,5389d12397921f3ef79a85ecdf7c932d,0.0,0.9763582728218649,0.9978921071121868,78.23266877276866,0.5083205136762149,0.26951901667239914,,97.20805105237797,0.0,1.0,419.96851865,1080.03340345,,0.23360861151453077,0.0,,0.0,0.3115898452233164
28.0,1.0,20715.0,0.0,,,0.0,0.0,0.0,,22.91715862830301,2.6162095524893747,0.172352,0.6923245633397062,0.0,,,,,131.04319444444445,31018.0,0.0,7.082008112777492,240.03333333333333,,0.0,0.0,,0.0,,,1.0,920354.0,,60.04169562195969,0.0,0.9838181467925255,,,,0.172352,0.0,0.0,,0.0,,,,920354.0,,0.0,0.0,139182.0,42436.0,53182.0,86000.0,11549735.0,11322132.0,0.30489574801339253,0.0075,360.0,780.0,0.46153846153846156,,,15.0,86383.849512,2015-04-06,3eba9dd246dc2e0ad640b79924cacbed,0.0,1.0201024859982202,0.9995132381829877,57.99271295857223,0.3793949019705237,0.4934418604651163,,101.14906952353647,0.0,1.0,419.89776336666665,1080.0066887166665,,0.2129959942350296,0.0,,0.0,0.40926304100355104
235.0,1.0,20888.0,0.0,,,0.0,0.0,0.0,,17.6269223846067,3.3775393889415484,0.002557,0.5308943576424178,0.0,,,,,224.8657638888889,64751.0,0.0,7.029088469499715,240.06666666666666,,0.0,0.0,,0.0,,,1.0,873468.0,,60.04169562195969,0.0,0.8995795201582983,,,,0.002557,0.0,0.0,,0.0,,,,873468.0,,0.0,0.0,279794.0,29853.0,52149.0,227645.0,116525678.0,19428402.0,0.10669635517559348,0.006944444444444444,360.0,780.0,0.46153846153846156,,,65.0,86390.573475,2015-04-07,600a83076d711648315c522b02dd87da,0.0,5.9976974946266814,0.9974904155231149,5347.252854590241,1.2439115325132684,0.1311383953084847,,165.75766804168677,0.0,1.0,419.9293244666667,1080.13933215,,0.21152399872815478,0.0,,0.0,0.04448695779404354
200.0,1.0,27080.0,0.0,,,0.0,0.0,0.0,,16.917527263236597,3.539525119012345,0.0437175,0.6350176241387335,0.0,,,,,254.10766203703704,54880.0,0.0,5.0718389798253565,240.0,,0.0,0.0,,0.0,,,1.0,854118.0,,60.04169562195969,0.0,0.938887834503701,,,,0.0437175,0.0,0.0,,0.0,,,,854118.0,,0.0,0.0,232760.0,66210.0,83121.0,149639.0,53184830.0,21954902.0,0.28445609211204675,0.006388888888888889,360.0,780.0,0.46153846153846156,,,62.0,86395.526891,2015-04-08,2f13892e88bf63598ba6e60deaf807e9,0.0,2.4224580915915728,0.9977532381455227,380.23904546409267,0.30137200404667375,0.4424648654428324,,201.6881038526914,0.0,1.0,419.9975187333333,1080.0251780333333,,0.20995130921849242,0.0,,0.0,0.536898377603252
154.0,2.0,45461.0,0.0,,,0.0,0.0,0.0,,16.58375232049212,3.603261241645676,0.079829,0.702845817180175,0.0,,,,,287.79600694444446,49150.0,0.0,57.81070049672346,240.03333333333333,,0.0,0.0,,0.0,,,1.0,841766.0,,58.74913134120917,0.0,0.9427638737758433,,,,0.079829,0.0,0.0,,0.0,,,,841766.0,,0.0,0.0,298898.0,152977.0,167919.0,130979.0,113127409.0,24865575.0,0.511803357667164,0.5261111111111111,329.0,780.0,0.4217948717948718,0.5060326472675658,0.06598139586194891,34.0,42249.716355000004,2015-04-09,6819c1e34c7743aee6023dafe6eeebb0,0.0,4.549559340574268,0.998516649168264,24845.074043086788,1.308892710154847,1.1679505874987592,,197.63783861497166,0.0,1.0,208.5877066,0.0,,2.6649159129429476,0.0,31.572119083333334,0.0,3.52023027741031
32.0,1.0,43662.0,0.0,,,0.0,0.0,0.0,,17.083460423799448,3.4974369685819067,0.102491,0.7169258708407141,0.0,,,,,210.71412037037038,44848.0,0.0,5.0655983800146025,240.0,,0.0,0.0,,0.0,,,1.0,858084.0,,60.04169562195969,0.0,0.9758576874205845,,,,0.102491,0.0,0.0,,0.0,,,,858084.0,,0.0,0.0,173996.0,43597.0,58019.0,115977.0,19318523.0,18205700.0,0.25056323133865144,0.006388888888888889,360.0,780.0,0.46153846153846156,,,15.0,86399.200946,2015-04-10,37964a623abb13c5a6bf35710cef3595,0.0,1.0611249773422609,0.9994524860555042,68.88431145288142,0.08039769475108084,0.37591074092276916,,186.06576014571652,0.0,1.0,419.89178735,1080.0213295,,0.2717281815743726,0.0,,0.0,0.35936215237771935
32.0,1.0,42027.0,0.0,,,0.0,0.0,0.0,,16.750338393476916,3.567225030299252,0.10361,0.694498820724166,0.0,,,,,224.8790162037037,44913.0,0.0,5.0610202676734595,240.03333333333333,,0.0,0.0,,0.0,,,1.0,858414.0,,60.04169562195969,0.0,0.9760222110045431,,,,0.10361,0.0,0.0,,0.0,,,,858414.0,,0.0,0.0,184581.0,42754.0,57445.0,127136.0,18977320.0,19429547.0,0.23162730725264247,0.006388888888888889,360.0,780.0,0.46153846153846156,,,15.0,86397.746053,2015-04-11,98c41afb6ba8f18a9b9e547864706044,0.0,0.9767247790182654,0.9994668621505448,200.50632347722674,0.292804303358376,0.33628555247923486,,185.17972668159047,0.0,1.0,419.9976439833333,1080.0008308666665,,0.271629091057269,0.0,,0.0,0.33963285884176597
31.0,1.0,42380.0,0.0,,,0.0,0.0,0.0,,17.167010146748943,3.480397833738848,0.100461,0.7017694820640091,0.0,,,,,215.62738425925926,45004.0,0.0,4.8578632675948,240.0,,0.0,0.0,,0.0,,,1.0,855428.0,,60.04169562195969,0.0,0.9766066838046272,,,,0.100461,0.0,0.0,,0.0,,,,855428.0,,0.0,0.0,177383.0,47230.0,62157.0,115226.0,18393362.0,18630206.0,0.26626001364279556,0.005555555555555556,360.0,780.0,0.46153846153846156,,,15.0,86388.88049,2015-04-12,08b1581b55f15de13496858296d126ba,0.0,0.9872870970938271,0.9994537637440091,48.90178295536901,0.08841887511145974,0.4098901289639491,,187.29836419020367,0.0,1.0,419.9843275,1080.0530468499999,,0.27552546466345895,0.0,,0.0,0.40483777325862375
67.0,1.0,21409.0,0.0,,,0.0,0.0,0.0,,16.581710939581743,3.5755194371727748,0.08848249999999999,0.7195745543513905,0.0,,,,,217.53851851851852,23206.0,0.0,5.1163114516179995,240.01666666666668,,0.0,0.0,,0.0,,,1.0,415182.0,,59.82708933717579,0.0,0.9279411764705883,,,,0.08848249999999999,0.0,0.0,,0.0,,,,415182.0,,0.0,0.0,88288.0,43914.0,43914.0,44374.0,9884160.0,9397664.0,0.4973948894527003,0.019166666666666665,360.0,215.0,1.6744186046511629,,,31.0,41558.182503,2015-04-13,c17c19eeae68820b7a80983b62190b48,0.0,1.0517677584557183,0.99796216314861,101.11437838493251,0.07094049104424553,0.9896335692071934,,198.30592926928605,0.0,1.0,,,,0.20745155721380634,0.0,,0.0,0.931476418882159
0.0,4.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,1.0,,,,,,,,,842.15,,0.0,,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,,,,0.0,,,,4789546.0,0.0,0.0,4789546.0,,,0.0,1.103888888888889,0.0,52.0,0.0,0.4288493944319351,0.1714956774876499,0.0,707.847,2023-05-22,a0feace3831caaae768c227854052777,0.0,,,130941.74978495156,0.5505788475710697,0.0,,,,1.0,,,,5.186503442398181,0.0,,0.6770186335403726,0.0
0.0,2.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,352.06666666666666,,0.0,,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,,,,0.0,,,,4989385.0,1869486.0,1869486.0,3119899.0,,,0.3746926725438105,1.9377777777777778,5.0,7.0,0.7142857142857143,0.2758826175969438,0.2714705742874757,0.0,215.459,2023-05-29,da8ae9382df735b559cb5fae61479d6c,0.0,,,459349.5504464136,0.8526392005490004,0.5992136283898933,,,,1.0,,,,6.656043122231534,1.0,,0.9186046511627907,0.27850352759595587
0.0,2.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,495.93333333333334,,0.0,,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,,,,0.0,,,,2955420.0,0.0,0.0,2955420.0,,,0.0,0.13055555555555556,0.0,54.0,0.0,7.07751262873691,0.3281305114638449,0.0,1559.1460000000002,2023-06-02,b03aee073022cd646b31232b3ca874bd,0.0,,,92273.34374784154,0.6296336899662315,0.0,,,,1.0,,,,0.07084862328027514,0.0,,0.11475409836065574,0.0
0.0,12.0,0.0,0.0,,,0.0,0.0,0.0,,0.28212708461547686,1.55125,,,0.0,,,,,,,,,240.0,,0.0,,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,,,,0.0,,,,2376699.0,1287321.0,1287321.0,1089378.0,,,0.541642420853461,3.002222222222222,33.0,54.0,0.6111111111111112,0.2706031040023659,0.578772613141096,0.0,322.3531666666667,2023-06-20,503e06d324a4c4ec7c2cf618cd4a7cb1,0.0,,,85673.81372581182,0.9463881532778176,1.181702769837467,,,,1.0,,,,6.5396841240861185,6.0,16.848591666666668,0.6351351351351351,1.0319208378746234
0.0,6.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,499.65,,0.0,,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,,,,0.0,,,,383373.0,0.0,0.0,383373.0,,,0.0,0.6613888888888889,0.0,37.0,0.0,0.36011279005708413,0.6110825499412457,0.0,259.13416666666666,2023-06-26,42230f3bcb6307fc49877bb628eed584,0.0,,,46098.30774012728,0.9506181051218581,0.0,,,,1.0,,,,0.5895039348133314,0.0,,0.7131782945736435,0.0
0.0,4.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,293.43333333333334,,0.0,,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,,,,0.0,,,,719100.0,444362.0,444362.0,274738.0,,,0.6179418717841747,2.899722222222222,16.0,24.0,0.6666666666666666,0.25239488636363633,0.5170961204400695,0.0,382.1705,2023-06-27,0efeeb35e354f0e960ac79bbe595ce84,0.0,,,93416.56695671182,1.6090680105151198,1.6174027619040685,,,,1.0,,,,3.862821475052505,2.0,7.4631583333333325,0.8125,1.7834713471107058
0.0,9.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,486.8666666666667,,0.0,,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,,,,0.0,,,,1168726.0,113297.0,113297.0,1055429.0,,,0.0969406002775672,4.5905555555555555,8.0,55.0,0.14545454545454545,0.23569478384547063,0.5181372851385805,0.0,271.5187777777778,2023-06-28,0c1bb456e019eb5ea9f6f431ff109d26,0.0,,,73012.99691289302,1.521447726125677,0.10734687032476842,,,,1.0,,,,5.097793666019675,2.0,12.936983333333334,0.6583850931677019,0.11973342394945764
0.0,6.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,240.0,,0.0,,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,,,,0.0,,,,687027.0,354784.0,354784.0,332243.0,,,0.5164047410072675,3.625277777777778,16.0,32.0,0.5,0.26830588014164536,0.530027826737471,0.0,311.06300000000005,2023-06-29,8c0daeeb7feb8ac4f0341c1d3fb374f7,0.0,,,69419.6233663395,1.327136968845559,1.0678449207357266,,,,1.0,,,,2.7497876895650064,2.0,6.459725,0.5897435897435898,1.2332416993630817
0.0,7.0,0.0,0.0,,,0.0,0.0,0.0,,0.4245840285405384,1.063225,,,0.0,,,,,,,,,240.01666666666668,,0.0,,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,,,,0.0,,,,1207403.0,294978.0,294978.0,912425.0,,,0.2443078243138372,5.125555555555556,33.0,25.0,1.32,0.25916804073453126,0.5203448896342534,0.0,366.1027142857143,2023-06-30,1955ce61ee2b8c75b73b7349e810fdbc,0.0,,,85648.70596549881,1.9556134016068027,0.32329013343562485,,,,1.0,,,,3.56962771574262,1.0,10.489141666666667,0.8511904761904762,0.23551365218007722
0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,,,,470.25,,0.0,,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,,,,0.0,,,,3036.0,0.0,0.0,3036.0,,,0.0,0.0011111111111111111,0.0,0.0,,,,0.0,,2023-07-07,dd5dec73e3e4bce0c456b1bdf3208ed7,0.0,,,175.84782608695653,0.0,0.0,,,,,,,,0.5537720562859529,0.0,,,0.0
0.0,6.0,0.0,0.0,,,0.0,0.0,0.0,,58.07407356577657,1.0235912192913388,,,0.0,,,,,,,,,528.1833333333333,,0.0,,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,,,,0.0,,,,2671040.0,0.0,0.0,2671040.0,,,0.0,0.31222222222222223,0.0,89.0,0.0,1.7277063235349748,0.410646299563562,0.0,850.4172421666667,2023-09-05,31d1ed030b8732505869bf6ca410f892,0.0,,,97078.0142629809,0.6388763553793091,0.0,,,,1.0,,,,0.34452101403618973,0.0,,0.3308270676691729,0.0
0.0,6.0,0.0,0.0,,,0.0,0.0,0.0,,14.65255371688606,4.09948891381579,,,0.0,,,,,,,,,243.98333333333332,,0.0,,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,,,,0.0,,,,5026943.0,1151267.0,1151267.0,3875676.0,,,0.22901930656464575,2.0425,54.0,52.0,1.0384615384615385,0.5688131044048687,0.2657556113629968,0.0,1260.4945806666667,2023-09-06,75f3737c24a76bb494911ef94900e1a5,0.0,,,208927.63745186036,0.7208642846442358,0.29704934055375115,,,,1.0,,,,0.8140968372374446,0.0,21.382468541666665,0.35,0.2489928367388622
